,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1896,3.6635616461296463,5,1,3.605551275463989,1,0,Pants
1897,4.07753744390572,3,1,3.872983346207417,0,0,Others
1898,3.6375861597263857,4,1,1.0,0,0,Others
1900,4.02535169073515,5,1,2.0,1,0,Pants
1901,3.713572066704308,5,1,1.4142135623730951,1,0,Pants
1902,3.9512437185814275,5,1,1.0,1,0,Pants
1903,4.02535169073515,5,1,0.0,0,0,Others
1904,3.828641396489095,5,1,0.0,0,1,Dresses
1906,3.8501476017100584,3,0,0.0,0,1,Dresses
1907,3.9889840465642745,5,1,0.0,1,0,Pants
1908,3.713572066704308,4,1,1.4142135623730951,0,4,Knits
1909,4.02535169073515,5,1,1.7320508075688772,1,0,Pants
1910,4.189654742026425,3,1,3.1622776601683795,0,5,Others
1911,3.6635616461296463,5,1,1.4142135623730951,2,2,Others
1912,3.8918202981106265,5,1,1.4142135623730951,1,0,Pants
1913,4.04305126783455,5,1,0.0,1,0,Pants
1914,4.04305126783455,5,1,2.23606797749979,1,0,Pants
1916,3.4657359027997265,5,1,1.0,1,0,Others
1917,4.276666119016055,5,1,3.3166247903554,1,0,Pants
1918,3.58351893845611,4,1,1.0,1,0,Pants
1919,3.713572066704308,5,1,1.0,1,0,Others
1920,3.2188758248682006,5,1,0.0,0,4,Blouses
1922,3.8918202981106265,4,1,0.0,1,0,Pants
1923,3.8066624897703196,5,1,0.0,0,4,Blouses
1924,4.219507705176107,5,1,1.4142135623730951,1,0,Pants
1925,3.332204510175204,5,1,1.7320508075688772,1,1,Dresses
1926,4.07753744390572,1,0,2.449489742783178,1,1,Dresses
1927,3.6375861597263857,5,1,1.7320508075688772,1,0,Pants
1929,3.912023005428146,5,1,1.4142135623730951,1,0,Pants
1930,4.007333185232471,2,0,1.7320508075688772,1,1,Dresses
1931,3.871201010907891,5,1,6.082762530298219,0,4,Knits
1932,3.912023005428146,3,1,0.0,0,4,Knits
1933,3.6109179126442243,4,1,1.4142135623730951,1,0,Others
1935,3.912023005428146,5,1,0.0,1,1,Dresses
1937,3.713572066704308,2,0,3.3166247903554,0,0,Others
1938,4.219507705176107,5,1,1.0,0,1,Dresses
1940,3.912023005428146,3,0,0.0,1,1,Dresses
1941,3.7376696182833684,4,1,1.0,0,0,Others
1944,3.828641396489095,5,1,2.449489742783178,1,4,Knits
1945,3.8918202981106265,4,1,1.0,0,0,Others
1946,3.5553480614894135,1,0,1.7320508075688772,0,0,Others
1948,3.367295829986474,4,0,0.0,1,4,Knits
1949,3.4339872044851463,5,1,1.7320508075688772,1,1,Dresses
1951,4.0943445622221,5,1,0.0,0,1,Dresses
1952,3.8066624897703196,2,0,1.4142135623730951,0,0,Others
1953,4.0943445622221,5,1,0.0,1,4,Knits
1954,3.784189633918261,1,0,1.4142135623730951,0,0,Others
1955,4.007333185232471,5,1,0.0,0,1,Dresses
1957,4.189654742026425,4,1,0.0,2,2,Others
1958,3.9318256327243257,3,0,2.0,1,0,Others
1959,3.332204510175204,5,1,1.7320508075688772,1,4,Knits
1960,4.110873864173311,5,1,1.7320508075688772,0,0,Others
1961,3.6635616461296463,3,1,0.0,1,0,Others
1962,3.784189633918261,4,1,1.7320508075688772,1,1,Dresses
1963,3.4339872044851463,4,1,1.4142135623730951,1,1,Dresses
1964,3.4339872044851463,4,1,2.0,1,0,Others
1965,3.6375861597263857,2,0,4.898979485566356,0,0,Others
1966,3.5263605246161616,5,1,4.123105625617661,1,0,Others
1967,4.04305126783455,4,1,2.8284271247461903,1,0,Others
1969,3.713572066704308,4,1,0.0,1,4,Knits
1970,3.4339872044851463,5,1,0.0,1,4,Knits
1971,3.7612001156935624,4,1,1.0,0,0,Others
1972,3.4657359027997265,4,1,0.0,0,0,Others
1974,3.912023005428146,5,1,1.0,1,1,Dresses
1975,3.295836866004329,4,1,0.0,0,4,Knits
1976,4.189654742026425,5,1,0.0,1,4,Knits
1977,3.828641396489095,2,0,1.0,0,0,Others
1978,3.295836866004329,5,1,2.23606797749979,2,2,Others
1979,3.6635616461296463,5,1,0.0,2,2,Others
1980,3.7612001156935624,5,1,0.0,2,2,Others
1981,3.58351893845611,5,1,2.0,1,4,Knits
1982,3.6635616461296463,5,1,1.4142135623730951,1,1,Dresses
1984,4.204692619390966,1,0,3.605551275463989,0,0,Others
1985,3.828641396489095,1,0,1.0,0,3,Others
1986,3.6375861597263857,5,1,0.0,1,0,Others
1987,3.7376696182833684,5,1,2.0,0,0,Others
1988,3.4657359027997265,5,1,0.0,0,4,Blouses
1990,4.204692619390966,5,1,1.4142135623730951,0,4,Blouses
1991,3.7612001156935624,5,1,1.7320508075688772,0,4,Blouses
1992,4.1588830833596715,5,1,1.7320508075688772,0,4,Blouses
1993,3.58351893845611,5,1,1.0,0,5,Others
1994,3.6109179126442243,4,1,3.1622776601683795,0,1,Dresses
1995,3.6375861597263857,2,0,0.0,0,4,Knits
1998,3.2188758248682006,4,1,0.0,2,2,Others
1999,3.258096538021482,5,1,0.0,1,1,Dresses
2000,4.04305126783455,1,0,0.0,1,1,Dresses
2001,3.6375861597263857,5,1,0.0,1,1,Dresses
2002,3.5263605246161616,3,1,1.4142135623730951,0,0,Pants
2003,3.4965075614664802,5,1,1.4142135623730951,0,0,Others
2004,3.5553480614894135,5,1,0.0,1,1,Dresses
2005,3.7612001156935624,5,1,0.0,1,1,Dresses
2006,4.418840607796598,5,1,2.23606797749979,0,1,Dresses
2007,3.970291913552122,3,1,0.0,1,1,Dresses
2008,3.713572066704308,5,1,0.0,1,1,Dresses
2009,3.784189633918261,4,1,0.0,2,2,Others
2010,4.02535169073515,5,1,0.0,1,1,Dresses
2011,3.713572066704308,4,1,1.4142135623730951,1,4,Knits
2015,4.3694478524670215,5,1,0.0,0,4,Knits
2016,4.189654742026425,5,1,0.0,1,4,Knits
2017,3.713572066704308,4,1,1.7320508075688772,1,4,Sweaters
2018,3.4965075614664802,3,0,0.0,0,0,Others
2019,3.367295829986474,5,1,1.7320508075688772,1,1,Dresses
2020,3.044522437723423,4,1,2.449489742783178,0,0,Others
2021,4.02535169073515,5,1,1.0,0,1,Dresses
2023,4.219507705176107,3,0,2.449489742783178,0,0,Pants
2024,3.8066624897703196,5,1,1.0,1,4,Knits
2025,3.6109179126442243,5,1,0.0,0,1,Dresses
2026,3.4657359027997265,5,1,3.4641016151377544,1,1,Dresses
2027,3.58351893845611,4,1,0.0,1,1,Dresses
2029,3.871201010907891,5,1,2.23606797749979,0,1,Dresses
2030,4.1588830833596715,4,1,3.0,1,1,Dresses
2031,3.8918202981106265,2,0,0.0,1,1,Dresses
2032,3.6109179126442243,4,1,0.0,1,1,Dresses
2033,3.8501476017100584,3,1,1.0,0,1,Dresses
2034,4.204692619390966,5,1,1.0,0,1,Dresses
2035,3.4011973816621555,2,0,0.0,1,4,Knits
2036,4.007333185232471,5,1,1.0,0,1,Dresses
2038,3.6635616461296463,4,1,0.0,0,1,Dresses
2039,3.970291913552122,3,0,2.0,0,4,Knits
2040,3.6635616461296463,4,1,0.0,0,1,Dresses
2041,3.8918202981106265,4,1,2.6457513110645907,0,4,Knits
2042,3.4965075614664802,5,1,7.14142842854285,0,1,Dresses
2043,3.9512437185814275,5,1,0.0,0,4,Others
2044,3.58351893845611,5,1,1.0,1,4,Knits
2046,3.5553480614894135,5,1,0.0,1,1,Dresses
2047,4.127134385045092,4,1,2.23606797749979,0,1,Dresses
2048,3.7612001156935624,5,1,0.0,1,1,Dresses
2049,3.6635616461296463,5,1,0.0,1,1,Dresses
2051,3.6109179126442243,4,0,1.4142135623730951,1,1,Dresses
2052,3.258096538021482,5,1,1.0,1,4,Blouses
2053,3.4965075614664802,4,1,0.0,1,1,Dresses
2054,3.6635616461296463,4,1,1.0,1,1,Dresses
2055,3.6635616461296463,5,1,0.0,0,4,Others
2056,4.060443010546419,5,1,1.0,1,1,Dresses
2057,3.7376696182833684,3,0,3.1622776601683795,0,4,Knits
2059,3.6375861597263857,5,1,0.0,1,1,Dresses
2060,3.713572066704308,5,1,0.0,1,1,Dresses
2064,4.143134726391533,5,1,2.0,0,4,Others
2065,3.1354942159291497,5,1,0.0,1,4,Knits
2066,4.07753744390572,4,1,2.0,1,1,Dresses
2067,4.143134726391533,4,1,4.358898943540674,1,4,Blouses
2068,3.7376696182833684,3,0,0.0,1,4,Knits
2069,3.9318256327243257,5,1,1.7320508075688772,0,3,Others
2070,3.1354942159291497,5,1,2.449489742783178,1,4,Blouses
2071,3.1354942159291497,5,1,4.58257569495584,0,4,Knits
2072,3.4965075614664802,5,1,0.0,1,1,Dresses
2073,4.1588830833596715,5,1,0.0,0,4,Knits
2074,3.4965075614664802,5,1,3.7416573867739413,1,1,Dresses
2075,3.6888794541139363,4,1,0.0,1,1,Dresses
2076,4.0943445622221,5,1,1.0,0,4,Others
2077,3.58351893845611,1,0,0.0,1,4,Knits
2078,3.5553480614894135,5,1,1.7320508075688772,1,1,Dresses
2079,4.219507705176107,4,1,1.0,1,1,Dresses
2080,3.970291913552122,5,1,1.7320508075688772,1,4,Blouses
2082,4.248495242049359,4,1,2.0,0,4,Others
2083,3.332204510175204,5,1,0.0,0,4,Others
2084,3.6375861597263857,3,0,1.0,0,3,Others
2085,3.044522437723423,5,1,0.0,0,4,Knits
2086,3.713572066704308,2,0,1.4142135623730951,1,1,Dresses
2087,3.4657359027997265,5,1,0.0,1,4,Knits
2088,3.912023005428146,5,1,1.7320508075688772,0,4,Others
2089,3.6109179126442243,5,1,0.0,0,4,Knits
2090,3.6635616461296463,5,1,0.0,1,1,Dresses
2091,3.332204510175204,1,0,1.0,0,4,Knits
2092,3.9318256327243257,5,1,1.7320508075688772,1,1,Dresses
2093,3.871201010907891,5,1,0.0,0,4,Others
2094,3.58351893845611,4,1,1.0,1,4,Knits
2095,3.58351893845611,5,1,1.4142135623730951,1,1,Dresses
2096,3.1780538303479458,4,1,1.0,1,4,Blouses
2097,3.6635616461296463,5,1,1.0,1,1,Dresses
2098,3.828641396489095,5,1,1.0,0,4,Others
2099,3.295836866004329,5,1,0.0,1,1,Dresses
2101,3.713572066704308,5,1,0.0,1,1,Dresses
2104,3.6109179126442243,3,0,0.0,0,4,Others
2105,3.5553480614894135,4,1,0.0,0,4,Others
2106,3.6109179126442243,2,0,0.0,1,1,Dresses
2107,3.4657359027997265,4,1,1.0,0,3,Others
2108,3.4011973816621555,5,1,0.0,0,3,Others
2110,4.189654742026425,2,0,1.4142135623730951,0,4,Knits
2112,4.02535169073515,1,0,1.7320508075688772,0,1,Dresses
2113,3.784189633918261,4,1,0.0,0,4,Others
2114,3.6375861597263857,3,0,5.385164807134504,1,1,Dresses
2115,4.219507705176107,4,1,2.8284271247461903,0,4,Others
2116,3.713572066704308,5,1,2.23606797749979,1,1,Dresses
2117,3.5263605246161616,5,1,1.0,1,1,Dresses
2119,4.430816798843313,3,1,1.0,0,4,Knits
2120,3.784189633918261,5,1,0.0,1,4,Blouses
2121,4.0943445622221,4,1,1.7320508075688772,1,4,Blouses
2123,3.6635616461296463,5,1,9.695359714832659,1,1,Dresses
2124,3.6635616461296463,3,0,1.4142135623730951,1,1,Dresses
2125,3.295836866004329,5,1,0.0,1,4,Blouses
2126,4.02535169073515,2,0,2.6457513110645907,1,4,Knits
2127,4.0943445622221,5,1,0.0,1,1,Dresses
2128,3.5553480614894135,1,0,3.1622776601683795,0,4,Knits
2129,4.0943445622221,5,1,0.0,0,4,Knits
2130,3.5263605246161616,5,1,0.0,1,4,Knits
2132,3.2188758248682006,1,0,0.0,1,4,Knits
2133,3.7376696182833684,3,1,1.4142135623730951,0,4,Others
2134,3.58351893845611,5,1,0.0,1,1,Dresses
2135,3.5263605246161616,5,1,0.0,0,4,Others
2136,3.4965075614664802,5,1,0.0,0,3,Others
2137,3.713572066704308,5,1,0.0,1,1,Dresses
2138,3.7376696182833684,3,0,1.0,1,4,Blouses
2140,3.9512437185814275,4,1,0.0,1,1,Dresses
2141,4.060443010546419,5,1,5.196152422706632,1,1,Dresses
2142,3.044522437723423,5,1,0.0,1,4,Knits
2143,3.5263605246161616,5,1,3.872983346207417,1,1,Dresses
2144,3.828641396489095,3,0,0.0,0,4,Others
2145,3.4011973816621555,5,1,0.0,1,4,Knits
2146,4.0943445622221,5,1,0.0,1,4,Knits
2148,4.219507705176107,5,1,1.7320508075688772,1,4,Knits
2150,3.5553480614894135,3,0,0.0,1,4,Knits
2152,3.6109179126442243,3,0,1.4142135623730951,0,4,Sweaters
2153,4.204692619390966,3,0,0.0,1,1,Dresses
2155,3.2188758248682006,5,1,0.0,1,4,Knits
2156,4.127134385045092,5,1,1.0,1,4,Knits
2157,3.5553480614894135,5,1,0.0,1,4,Knits
2158,3.828641396489095,4,1,1.0,0,0,Pants
2159,3.6635616461296463,4,1,1.4142135623730951,1,1,Dresses
2161,3.4011973816621555,5,1,0.0,1,4,Knits
2162,3.871201010907891,4,1,1.4142135623730951,1,4,Knits
2163,4.07753744390572,5,1,1.0,0,3,Others
2164,3.970291913552122,5,1,0.0,1,4,Knits
2165,3.828641396489095,2,0,1.4142135623730951,0,4,Sweaters
2166,3.4965075614664802,5,1,0.0,1,4,Knits
2167,3.8918202981106265,5,1,0.0,0,4,Knits
2168,3.58351893845611,5,1,0.0,1,4,Knits
2170,3.6635616461296463,5,1,0.0,0,1,Dresses
2171,3.9318256327243257,4,1,0.0,1,4,Knits
2172,3.5553480614894135,4,1,0.0,1,4,Knits
2173,3.6375861597263857,5,1,0.0,0,4,Knits
2176,4.143134726391533,5,1,1.0,1,4,Knits
2179,3.784189633918261,2,0,1.0,0,4,Knits
2180,3.258096538021482,3,0,0.0,0,4,Knits
2184,3.9512437185814275,5,1,3.0,1,1,Dresses
2186,3.4657359027997265,5,1,0.0,0,4,Knits
2187,3.9318256327243257,4,1,0.0,1,4,Knits
2188,3.6888794541139363,5,1,1.0,0,3,Others
2189,3.5553480614894135,4,1,0.0,0,4,Knits
2190,4.02535169073515,4,1,0.0,1,4,Knits
2191,3.6109179126442243,5,1,0.0,0,4,Knits
2194,3.6375861597263857,4,1,3.0,0,4,Sweaters
2196,3.828641396489095,5,1,2.0,1,1,Dresses
2197,3.5263605246161616,3,0,1.4142135623730951,0,4,Sweaters
2198,4.143134726391533,1,0,0.0,0,4,Knits
2199,3.5263605246161616,5,1,0.0,0,4,Knits
2200,3.912023005428146,4,1,1.4142135623730951,0,4,Sweaters
2201,3.58351893845611,5,1,1.0,0,4,Knits
2202,3.6635616461296463,4,1,0.0,0,4,Knits
2203,3.784189633918261,1,0,1.0,1,1,Dresses
2205,3.784189633918261,2,1,1.0,1,1,Dresses
2207,3.7376696182833684,5,1,0.0,0,4,Knits
2208,3.912023005428146,2,0,2.0,1,1,Dresses
2210,3.367295829986474,5,1,0.0,0,4,Knits
2211,3.4965075614664802,4,1,1.4142135623730951,1,2,Others
2212,3.258096538021482,5,1,2.0,0,0,Pants
2214,3.2188758248682006,5,1,0.0,1,2,Others
2216,3.713572066704308,4,1,0.0,0,0,Pants
2217,3.6375861597263857,5,1,0.0,1,4,Knits
2218,3.6109179126442243,5,1,0.0,0,4,Knits
2220,4.07753744390572,4,1,0.0,0,4,Knits
2223,3.4965075614664802,5,1,0.0,1,4,Knits
2224,3.8918202981106265,4,1,0.0,0,4,Knits
2225,3.367295829986474,5,1,0.0,0,4,Knits
2226,3.912023005428146,5,1,0.0,1,1,Dresses
2228,3.5553480614894135,5,1,1.0,0,4,Knits
2229,3.6375861597263857,3,0,0.0,1,4,Knits
2230,3.8501476017100584,4,1,3.0,1,1,Dresses
2231,3.784189633918261,3,0,1.4142135623730951,0,4,Sweaters
2232,3.58351893845611,4,1,2.449489742783178,0,1,Dresses
2233,3.4657359027997265,5,1,0.0,0,4,Knits
2234,3.7612001156935624,5,1,1.7320508075688772,1,4,Sweaters
2235,4.30406509320417,5,1,0.0,1,1,Dresses
2239,4.174387269895637,5,1,0.0,0,4,Knits
2240,3.5263605246161616,5,1,1.4142135623730951,0,4,Knits
2241,3.784189633918261,5,1,1.0,1,1,Dresses
2243,3.7612001156935624,1,0,0.0,0,4,Knits
2244,4.0943445622221,4,1,2.449489742783178,1,1,Dresses
2245,3.784189633918261,5,1,1.4142135623730951,0,4,Sweaters
2246,3.367295829986474,5,1,0.0,0,4,Knits
2248,3.9889840465642745,5,1,0.0,0,3,Others
2249,4.143134726391533,1,0,0.0,1,4,Knits
2250,3.6635616461296463,5,1,2.6457513110645907,0,0,Pants
2252,3.4011973816621555,2,0,1.0,2,2,Others
2253,3.5553480614894135,5,1,1.7320508075688772,0,0,Others
2254,3.2188758248682006,3,1,0.0,1,1,Dresses
2255,3.8066624897703196,5,1,1.0,0,4,Knits
2256,3.713572066704308,5,1,2.449489742783178,2,2,Others
2258,3.713572066704308,3,0,0.0,0,4,Knits
2259,4.060443010546419,5,1,0.0,0,0,Others
2261,4.02535169073515,4,1,0.0,1,1,Dresses
2262,3.4339872044851463,5,1,0.0,0,4,Blouses
2263,3.6635616461296463,5,1,0.0,2,2,Others
2264,3.9889840465642745,2,0,2.0,0,4,Blouses
2265,3.258096538021482,4,0,0.0,1,1,Dresses
2266,4.143134726391533,5,1,0.0,2,2,Others
2267,3.828641396489095,5,1,0.0,2,2,Others
2268,3.828641396489095,5,1,0.0,2,2,Others
2269,3.6375861597263857,2,0,3.0,0,4,Blouses
2270,3.8918202981106265,4,1,1.0,2,2,Others
2271,3.5263605246161616,4,1,0.0,0,4,Knits
2272,4.219507705176107,4,1,0.0,2,2,Others
2273,3.7612001156935624,4,1,0.0,2,2,Others
2274,4.0943445622221,5,1,1.0,0,4,Blouses
2275,3.828641396489095,5,1,0.0,0,4,Sweaters
2276,3.6888794541139363,5,1,0.0,2,2,Others
2277,3.332204510175204,5,1,0.0,1,1,Dresses
2278,3.5263605246161616,3,1,0.0,2,2,Others
2279,3.828641396489095,5,1,0.0,1,1,Dresses
2280,4.1588830833596715,5,1,1.7320508075688772,0,1,Dresses
2281,3.58351893845611,5,1,0.0,0,4,Knits
2282,3.1354942159291497,5,1,0.0,1,1,Dresses
2283,4.2626798770413155,3,0,1.0,0,4,Knits
2284,3.6109179126442243,5,1,0.0,2,2,Others
2285,3.258096538021482,4,1,0.0,1,1,Dresses
2286,3.871201010907891,5,1,1.0,0,4,Sweaters
2287,3.6888794541139363,3,1,0.0,1,1,Dresses
2289,3.367295829986474,4,1,2.0,0,4,Blouses
2290,3.7612001156935624,5,1,5.5677643628300215,1,1,Dresses
2292,3.4657359027997265,5,1,0.0,1,1,Dresses
2293,4.110873864173311,4,1,1.0,1,1,Dresses
2294,3.5553480614894135,5,1,0.0,1,1,Dresses
2295,4.0943445622221,5,1,1.0,0,0,Others
2296,3.4657359027997265,5,1,0.0,1,1,Dresses
2297,3.2188758248682006,5,1,2.0,0,0,Others
2298,3.4011973816621555,3,0,0.0,0,4,Blouses
2299,3.8066624897703196,4,1,0.0,0,0,Others
2300,3.6635616461296463,5,1,0.0,0,0,Others
2301,3.6635616461296463,4,1,2.0,1,1,Dresses
2302,3.4657359027997265,3,0,0.0,1,1,Dresses
2303,3.9512437185814275,5,1,1.4142135623730951,0,0,Others
2304,3.258096538021482,5,1,0.0,0,4,Blouses
2305,3.6109179126442243,5,1,0.0,2,2,Others
2306,3.7376696182833684,3,0,1.0,1,1,Dresses
2308,3.295836866004329,5,1,1.4142135623730951,1,1,Dresses
2309,4.07753744390572,4,1,0.0,0,4,Blouses
2310,4.007333185232471,5,1,0.0,0,1,Dresses
2311,4.07753744390572,3,0,5.5677643628300215,0,4,Blouses
2312,3.8501476017100584,2,0,1.0,1,4,Knits
2314,3.912023005428146,5,1,1.4142135623730951,0,0,Others
2315,3.4657359027997265,4,1,0.0,1,4,Knits
2316,3.784189633918261,3,0,1.7320508075688772,0,1,Dresses
2317,3.871201010907891,5,1,1.0,0,0,Others
2318,3.784189633918261,5,1,2.23606797749979,0,1,Dresses
2319,4.007333185232471,3,1,2.6457513110645907,0,1,Dresses
2320,4.02535169073515,3,0,0.0,0,1,Dresses
2321,3.912023005428146,5,1,1.4142135623730951,0,4,Blouses
2322,3.7612001156935624,1,0,0.0,0,0,Others
2324,3.6635616461296463,5,1,1.4142135623730951,0,4,Blouses
2325,3.7376696182833684,3,1,3.0,0,0,Others
2326,3.58351893845611,5,1,0.0,0,1,Dresses
2327,3.4339872044851463,5,1,1.7320508075688772,0,1,Dresses
2328,3.6375861597263857,5,1,0.0,0,1,Dresses
2329,4.07753744390572,5,1,1.4142135623730951,0,0,Others
2330,4.110873864173311,5,1,0.0,0,3,Others
2331,4.31748811353631,3,0,1.0,0,4,Blouses
2332,4.0943445622221,5,1,0.0,0,4,Blouses
2333,3.295836866004329,5,1,0.0,0,3,Others
2334,3.6109179126442243,3,0,1.0,1,0,Pants
2335,4.007333185232471,5,1,1.4142135623730951,1,0,Pants
2336,3.9889840465642745,4,1,0.0,0,3,Others
2338,4.02535169073515,3,1,0.0,0,4,Blouses
2339,3.4657359027997265,5,1,0.0,0,4,Blouses
2340,3.6375861597263857,5,1,1.0,0,4,Blouses
2341,3.828641396489095,5,1,0.0,0,4,Blouses
2342,3.6109179126442243,4,1,0.0,0,0,Others
2344,3.6635616461296463,4,1,0.0,1,0,Others
2345,3.6635616461296463,5,1,0.0,0,3,Others
2347,3.8066624897703196,5,1,0.0,0,0,Others
2348,3.8918202981106265,5,1,0.0,0,4,Blouses
2349,3.6888794541139363,4,1,1.7320508075688772,0,4,Blouses
2352,4.127134385045092,5,1,5.477225575051661,1,0,Pants
2353,3.713572066704308,4,1,0.0,1,0,Others
2354,3.4965075614664802,5,1,0.0,0,3,Others
2355,3.7612001156935624,5,1,1.4142135623730951,1,0,Pants
2356,3.8918202981106265,5,1,1.0,0,4,Blouses
2358,3.6375861597263857,3,0,1.0,0,4,Blouses
2359,3.7376696182833684,5,1,1.4142135623730951,1,0,Pants
2360,3.6109179126442243,3,1,1.0,1,0,Pants
2361,3.6375861597263857,5,1,2.6457513110645907,0,4,Blouses
2365,4.189654742026425,5,1,1.0,1,0,Pants
2366,3.5263605246161616,2,1,2.8284271247461903,1,4,Knits
2367,3.6635616461296463,5,1,0.0,0,0,Others
2369,3.258096538021482,4,1,0.0,1,4,Knits
2370,3.258096538021482,2,0,1.4142135623730951,0,4,Blouses
2371,3.713572066704308,5,1,0.0,0,0,Others
2372,4.060443010546419,4,1,1.0,1,0,Pants
2373,4.127134385045092,3,0,0.0,0,0,Others
2374,3.4011973816621555,2,0,0.0,0,1,Dresses
2375,3.5263605246161616,3,1,0.0,2,2,Others
2376,3.5263605246161616,4,1,4.242640687119285,1,1,Dresses
2377,3.6375861597263857,5,1,0.0,2,2,Others
2378,3.5553480614894135,5,1,3.0,0,1,Dresses
2379,3.871201010907891,5,1,1.0,1,1,Dresses
2380,3.6635616461296463,3,1,1.0,0,1,Dresses
2381,3.970291913552122,4,1,0.0,0,1,Dresses
2382,4.02535169073515,3,0,8.774964387392123,0,1,Dresses
2383,3.6635616461296463,3,1,0.0,0,4,Knits
2384,3.332204510175204,2,0,1.0,0,1,Dresses
2385,3.295836866004329,5,1,1.0,2,2,Others
2386,3.1780538303479458,4,1,0.0,0,4,Knits
2389,3.970291913552122,2,0,1.0,0,0,Others
2390,4.02535169073515,5,1,1.4142135623730951,0,4,Knits
2391,3.8918202981106265,5,1,0.0,1,1,Dresses
2392,3.6888794541139363,4,1,0.0,0,4,Knits
2393,4.060443010546419,5,1,0.0,0,1,Dresses
2395,3.258096538021482,3,1,2.449489742783178,0,1,Dresses
2397,3.8918202981106265,3,1,0.0,2,2,Others
2398,3.5263605246161616,3,0,1.4142135623730951,0,4,Knits
2399,3.8066624897703196,5,1,4.795831523312719,0,1,Dresses
2400,4.23410650459726,5,1,0.0,0,4,Knits
2401,3.8501476017100584,4,1,1.4142135623730951,0,1,Dresses
2402,3.5263605246161616,5,1,7.810249675906654,0,1,Dresses
2403,3.332204510175204,2,0,2.23606797749979,0,4,Knits
2404,3.8501476017100584,5,1,1.0,0,1,Dresses
2405,3.713572066704308,3,1,0.0,0,4,Sweaters
2406,3.6109179126442243,2,0,0.0,2,2,Others
2407,4.007333185232471,4,1,0.0,0,4,Knits
2408,3.970291913552122,5,1,0.0,0,1,Dresses
2409,3.7612001156935624,5,1,2.449489742783178,0,1,Dresses
2411,3.5263605246161616,3,1,2.6457513110645907,0,1,Dresses
2413,3.6635616461296463,5,1,0.0,0,1,Dresses
2414,3.6635616461296463,5,1,0.0,1,3,Others
2415,3.6375861597263857,5,1,6.782329983125268,0,1,Dresses
2416,3.828641396489095,5,1,2.23606797749979,2,2,Others
2417,3.5263605246161616,2,0,2.8284271247461903,1,1,Dresses
2418,3.871201010907891,5,1,0.0,2,2,Others
2419,3.784189633918261,5,1,2.6457513110645907,0,1,Dresses
2420,3.6109179126442243,5,1,0.0,2,2,Others
2421,4.174387269895637,4,1,1.4142135623730951,2,2,Others
2422,3.6635616461296463,3,1,2.6457513110645907,0,3,Others
2423,3.9889840465642745,5,1,0.0,1,0,Pants
2424,3.7376696182833684,4,1,0.0,1,0,Pants
2425,3.912023005428146,2,0,2.0,0,4,Knits
2426,3.5553480614894135,3,0,0.0,1,1,Dresses
2428,3.871201010907891,5,1,0.0,0,4,Blouses
2429,4.110873864173311,5,1,1.0,0,4,Knits
2430,3.4965075614664802,4,1,1.0,1,1,Dresses
2431,3.828641396489095,5,1,0.0,0,4,Blouses
2432,2.995732273553991,1,0,0.0,0,3,Others
2433,3.58351893845611,4,1,0.0,0,4,Knits
2434,3.4657359027997265,4,1,1.7320508075688772,0,1,Dresses
2436,3.713572066704308,2,0,3.1622776601683795,0,4,Sweaters
2437,3.6635616461296463,5,1,0.0,1,1,Dresses
2438,4.02535169073515,5,1,1.0,1,4,Others
2439,4.143134726391533,3,0,0.0,1,4,Others
2440,3.4339872044851463,4,1,2.6457513110645907,1,1,Dresses
2441,3.6888794541139363,5,1,1.7320508075688772,1,1,Dresses
2442,3.6375861597263857,5,1,0.0,0,4,Blouses
2443,3.8066624897703196,4,1,0.0,1,4,Others
2444,3.6635616461296463,4,1,1.0,1,1,Dresses
2445,3.5553480614894135,5,1,2.0,0,4,Sweaters
2446,3.828641396489095,5,1,1.0,1,1,Dresses
2447,4.418840607796598,5,1,0.0,1,4,Knits
2448,3.7376696182833684,5,1,0.0,1,1,Dresses
2449,3.828641396489095,5,1,0.0,1,1,Dresses
2451,3.8918202981106265,5,1,0.0,0,4,Knits
2452,3.044522437723423,4,1,0.0,0,4,Blouses
2453,3.7612001156935624,4,1,0.0,1,4,Others
